benchmark_version	semantic_scope	steps	seed_step_index	incoming_divisor	first_carry_runtime_step	first_carry_instruction	first_carry_pc	first_carry_raw_acc	max_abs_raw_acc	execution_surface_supports_seed	note
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	9	1	45	MulMemory(28)	44	87872	188544	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	10	1	13	MulMemory(15)	12	44688	2651776	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	11	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	12	1	45	MulMemory(28)	44	87872	192384	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	13	1	13	MulMemory(15)	12	44688	2647936	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	17	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	0	1					1288	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	1	1					7304	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	2	1					6536	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	3	1	45	MulMemory(28)	44	87872	180864	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	9	1	45	MulMemory(28)	44	87872	188544	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	10	1	13	MulMemory(15)	12	44688	2651776	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	11	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	12	1	45	MulMemory(28)	44	87872	192384	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	13	1	13	MulMemory(15)	12	44688	2647936	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	18	17	1					25736	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	0	1					1288	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	1	1					7304	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	2	1					6536	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	3	1	45	MulMemory(28)	44	87872	180864	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	9	1	45	MulMemory(28)	44	87872	188544	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	10	1	13	MulMemory(15)	12	44688	2651776	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	11	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	12	1	45	MulMemory(28)	44	87872	192384	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	13	1	13	MulMemory(15)	12	44688	2647936	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	17	1					25736	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	19	18	1	45	MulMemory(28)	44	87872	200064	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	0	1					1288	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	1	1					7304	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	2	1					6536	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	3	1	45	MulMemory(28)	44	87872	180864	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	20	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
